year,title,vol,pages,words,word_source,pdf_present,xml_present,scraped_at
2014,20,2,1364,895594,xml,True,True,2026-05-12
2014,20,3,609,377747,xml,True,True,2026-05-12
2014,20,4,523,295035,xml,True,True,2026-05-12
2014,21,1,511,296134,xml,True,True,2026-05-12
2014,21,2,677,411362,xml,True,True,2026-05-12
2014,21,3,648,369174,xml,True,True,2026-05-12
2014,21,4,246,133533,xml,True,True,2026-05-12
2014,21,5,384,220414,xml,True,True,2026-05-12
2014,21,6,600,343584,xml,True,True,2026-05-12
2014,21,7,205,108018,xml,True,True,2026-05-12
2014,21,8,842,481133,xml,True,True,2026-05-12
2014,21,9,359,196376,xml,True,True,2026-05-12
2014,22,1,1184,703384,xml,True,True,2026-05-12
2014,22,2,557,296084,xml,True,True,2026-05-12
2014,23,1,640,363433,xml,True,True,2026-05-12
2014,24,1,809,478030,xml,True,True,2026-05-12
2014,24,2,685,403159,xml,True,True,2026-05-12
2014,24,3,455,264206,xml,True,True,2026-05-12
2014,24,4,806,492703,xml,True,True,2026-05-12
2014,24,5,527,287162,xml,True,True,2026-05-12
2014,25,1,978,577964,xml,True,True,2026-05-12
2014,25,2,505,276589,xml,True,True,2026-05-12
2014,26,1,678,453650,xml,True,True,2026-05-12
2014,26,2,1272,883502,xml,True,True,2026-05-12
2014,26,3,1010,707408,xml,True,True,2026-05-12
2014,26,4,765,540106,xml,True,True,2026-05-12
2014,26,5,1355,932624,xml,True,True,2026-05-12
2014,26,6,889,605817,xml,True,True,2026-05-12
2014,26,7,621,417629,xml,True,True,2026-05-12
2014,26,8,968,644783,xml,True,True,2026-05-12
2014,26,9,949,668375,xml,True,True,2026-05-12
2014,26,10,854,580754,xml,True,True,2026-05-12
2014,26,11,970,699661,xml,True,True,2026-05-12
2014,26,12,1091,745160,xml,True,True,2026-05-12
2014,26,13,826,567018,xml,True,True,2026-05-12
2014,26,14,863,597293,xml,True,True,2026-05-12
2014,26,15,551,361294,xml,True,True,2026-05-12
2014,26,16,365,230764,xml,True,True,2026-05-12
2014,26,17,712,482182,xml,True,True,2026-05-12
2014,26,18,929,629831,xml,True,True,2026-05-12
2014,26,19,105,43978,xml,True,True,2026-05-12
2014,26,20,208,111338,xml,True,True,2026-05-12
2014,27,1,956,574561,xml,True,True,2026-05-12
2014,27,2,458,282866,xml,True,True,2026-05-12
2014,27,3,224,124817,xml,True,True,2026-05-12
2014,28,1,1189,733109,xml,True,True,2026-05-12
2014,28,2,901,527371,xml,True,True,2026-05-12
2014,29,1,693,415191,xml,True,True,2026-05-12
2014,29,2,295,162359,xml,True,True,2026-05-12
2014,29,3,929,588057,xml,True,True,2026-05-12
2014,29,4,498,299968,xml,True,True,2026-05-12
2014,29,5,1077,637946,xml,True,True,2026-05-12
2014,29,6,699,358651,xml,True,True,2026-05-12
2014,29,7,394,216292,xml,True,True,2026-05-12
2014,29,8,794,437405,xml,True,True,2026-05-12
2014,29,9,1321,807018,xml,True,True,2026-05-12
2014,30,1,818,446342,xml,True,True,2026-05-12
2014,30,2,618,351466,xml,True,True,2026-05-12
2014,30,3,993,597214,xml,True,True,2026-05-12
2014,31,1,482,281610,xml,True,True,2026-05-12
2014,31,2,608,358537,xml,True,True,2026-05-12
2014,31,3,852,511108,xml,True,True,2026-05-12
2014,32,1,1131,637903,xml,True,True,2026-05-12
2014,32,2,1147,703149,xml,True,True,2026-05-12
2014,32,3,493,281207,xml,True,True,2026-05-12
2014,32,4,418,236856,xml,True,True,2026-05-12
2014,32,5,568,330122,xml,True,True,2026-05-12
2014,32,6,633,348740,xml,True,True,2026-05-12
2014,33,1,729,423020,xml,True,True,2026-05-12
2014,33,2,1164,670809,xml,True,True,2026-05-12
2014,33,3,777,463195,xml,True,True,2026-05-12
2014,34,1,652,373666,xml,True,True,2026-05-12
2014,34,2,554,288586,xml,True,True,2026-05-12
2014,34,3,814,453641,xml,True,True,2026-05-12
2014,34,4,450,249927,xml,True,True,2026-05-12
2014,36,1,517,297710,xml,True,True,2026-05-12
2014,36,2,552,324876,xml,True,True,2026-05-12
2014,36,3,867,504090,xml,True,True,2026-05-12
2014,37,1,930,550317,xml,True,True,2026-05-12
2014,38,1,865,516600,xml,True,True,2026-05-12
2014,38,2,1179,699203,xml,True,True,2026-05-12
2014,39,1,534,304346,xml,True,True,2026-05-12
2014,40,1,951,553295,xml,True,True,2026-05-12
2014,40,2,683,396736,xml,True,True,2026-05-12
2014,40,3,953,527935,xml,True,True,2026-05-12
2014,40,4,822,413039,xml,True,True,2026-05-12
2014,40,5,558,259654,xml,True,True,2026-05-12
2014,40,6,434,240712,xml,True,True,2026-05-12
2014,40,7,1288,771448,xml,True,True,2026-05-12
2014,40,8,812,405630,xml,True,True,2026-05-12
2014,40,9,595,313854,xml,True,True,2026-05-12
2014,40,10,829,489342,xml,True,True,2026-05-12
2014,40,11,673,392925,xml,True,True,2026-05-12
2014,40,12,749,443086,xml,True,True,2026-05-12
2014,40,13,1102,638868,xml,True,True,2026-05-12
2014,40,14,506,285438,xml,True,True,2026-05-12
2014,40,15,931,523773,xml,True,True,2026-05-12
2014,40,16,366,213570,xml,True,True,2026-05-12
2014,40,17,1298,779469,xml,True,True,2026-05-12
2014,40,18,1258,405075,xml,True,True,2026-05-12
2014,40,19,971,551044,xml,True,True,2026-05-12
2014,40,20,743,406788,xml,True,True,2026-05-12
2014,40,21,1080,652528,xml,True,True,2026-05-12
2014,40,22,635,353370,xml,True,True,2026-05-12
2014,40,23,1049,585838,xml,True,True,2026-05-12
2014,40,24,794,404340,xml,True,True,2026-05-12
2014,40,25,526,295643,xml,True,True,2026-05-12
2014,40,26,844,529571,xml,True,True,2026-05-12
2014,40,27,713,382549,xml,True,True,2026-05-12
2014,40,28,547,287648,xml,True,True,2026-05-12
2014,40,29,709,335876,xml,True,True,2026-05-12
2014,40,30,1035,504331,xml,True,True,2026-05-12
2014,40,31,1167,651934,xml,True,True,2026-05-12
2014,40,32,533,314443,xml,True,True,2026-05-12
2014,40,33,1221,669086,xml,True,True,2026-05-12
2014,41,1,304,160794,xml,True,True,2026-05-12
2014,41,2,239,119705,xml,True,True,2026-05-12
2014,41,3,752,399385,xml,True,True,2026-05-12
2014,41,4,314,155484,xml,True,True,2026-05-12
2014,42,1,994,573108,xml,True,True,2026-05-12
2014,42,2,930,576240,xml,True,True,2026-05-12
2014,42,3,859,517878,xml,True,True,2026-05-12
2014,42,4,667,386046,xml,True,True,2026-05-12
2014,42,5,937,409498,xml,True,True,2026-05-12
2014,43,1,768,452420,xml,True,True,2026-05-12
2014,43,2,1106,662252,xml,True,True,2026-05-12
2014,44,1,671,394522,xml,True,True,2026-05-12
2014,45,1,1209,748963,xml,True,True,2026-05-12
2014,45,2,436,250664,xml,True,True,2026-05-12
2014,45,3,624,352232,xml,True,True,2026-05-12
2014,45,4,899,515413,xml,True,True,2026-05-12
2014,46,1,609,319820,xml,True,True,2026-05-12
2014,46,2,467,253012,xml,True,True,2026-05-12
2014,46,3,154,72281,xml,True,True,2026-05-12
2014,46,4,509,286246,xml,True,True,2026-05-12
2014,46,5,375,179126,xml,True,True,2026-05-12
2014,46,6,482,264257,xml,True,True,2026-05-12
2014,46,7,518,280871,xml,True,True,2026-05-12
2014,46,8,477,281999,xml,True,True,2026-05-12
2014,46,9,334,186619,xml,True,True,2026-05-12
2014,47,1,1015,582975,xml,True,True,2026-05-12
2014,47,2,593,341248,xml,True,True,2026-05-12
2014,47,3,605,353995,xml,True,True,2026-05-12
2014,47,4,888,505675,xml,True,True,2026-05-12
2014,47,5,846,461475,xml,True,True,2026-05-12
2014,48,1,1125,638833,xml,True,True,2026-05-12
2014,48,2,654,343502,xml,True,True,2026-05-12
2014,48,3,715,407559,xml,True,True,2026-05-12
2014,48,4,497,254644,xml,True,True,2026-05-12
2014,48,5,909,493802,xml,True,True,2026-05-12
2014,48,6,611,306140,xml,True,True,2026-05-12
2014,48,7,539,231261,xml,True,True,2026-05-12
2014,49,1,783,460250,xml,True,True,2026-05-12
2014,49,2,930,502629,xml,True,True,2026-05-12
2014,49,3,681,397119,xml,True,True,2026-05-12
2014,49,4,1197,688435,xml,True,True,2026-05-12
2014,49,5,656,382727,xml,True,True,2026-05-12
2014,49,6,1128,550538,xml,True,True,2026-05-12
2014,49,7,710,338552,xml,True,True,2026-05-12
2014,49,8,352,197367,xml,True,True,2026-05-12
2014,49,9,501,265138,xml,True,True,2026-05-12
2014,50,1,149,69849,xml,True,True,2026-05-12
2014,50,2,611,271162,xml,True,True,2026-05-12
2014,50,3,757,337630,xml,True,True,2026-05-12
2014,50,4,985,289325,xml,True,True,2026-05-12
2014,50,5,738,138823,xml,True,True,2026-05-12
2014,50,6,923,213959,xml,True,True,2026-05-12
2014,50,7,740,146739,xml,True,True,2026-05-12
2014,50,8,321,72303,xml,True,True,2026-05-12
2014,50,9,845,558911,xml,True,True,2026-05-12
2014,50,10,888,293929,xml,True,True,2026-05-12
2014,50,11,456,254295,xml,True,True,2026-05-12
2014,50,12,926,589675,xml,True,True,2026-05-12
2014,50,13,1103,611401,xml,True,True,2026-05-12
2015,1,1,137,57212,xml,True,True,2026-05-12
2015,2,1,590,270580,xml,True,True,2026-05-12
2015,3,1,496,170934,xml,True,True,2026-05-12
2015,4,1,164,81461,xml,True,True,2026-05-12
2015,5,1,911,522520,xml,True,True,2026-05-12
2015,5,2,735,447291,xml,True,True,2026-05-12
2015,5,3,1144,590882,xml,True,True,2026-05-12
2015,6,1,353,202071,xml,True,True,2026-05-12
2015,7,1,594,350425,xml,True,True,2026-05-12
2015,7,2,638,328204,xml,True,True,2026-05-12
2015,7,3,488,266475,xml,True,True,2026-05-12
2015,7,4,1123,706986,xml,True,True,2026-05-12
2015,7,5,615,361437,xml,True,True,2026-05-12
2015,7,6,670,443315,xml,True,True,2026-05-12
2015,7,7,624,339578,xml,True,True,2026-05-12
2015,7,8,734,437126,xml,True,True,2026-05-12
2015,7,9,272,142274,xml,True,True,2026-05-12
2015,7,10,1150,680130,xml,True,True,2026-05-12
2015,7,11,853,429716,xml,True,True,2026-05-12
2015,7,12,660,396293,xml,True,True,2026-05-12
2015,7,13,380,227199,xml,True,True,2026-05-12
2015,7,14,364,219361,xml,True,True,2026-05-12
2015,7,15,1091,623833,xml,True,True,2026-05-12
2015,8,1,1157,747157,xml,True,True,2026-05-12
2015,9,1,1076,668804,xml,True,True,2026-05-12
2015,9,2,775,460421,xml,True,True,2026-05-12
2015,10,1,1093,647869,xml,True,True,2026-05-12
2015,10,2,907,565019,xml,True,True,2026-05-12
2015,10,3,1002,567348,xml,True,True,2026-05-12
2015,10,4,1125,673991,xml,True,True,2026-05-12
2015,11,1,562,297418,xml,True,True,2026-05-12
2015,12,1,1124,691601,xml,True,True,2026-05-12
2015,12,2,673,408132,xml,True,True,2026-05-12
2015,12,3,1012,686319,xml,True,True,2026-05-12
2015,12,4,645,403601,xml,True,True,2026-05-12
2015,12,5,1461,909490,xml,True,True,2026-05-12
2015,12,6,613,377435,xml,True,True,2026-05-12
2015,12,7,1073,621341,xml,True,True,2026-05-12
2015,12,8,642,362576,xml,True,True,2026-05-12
2015,12,9,1099,638890,xml,True,True,2026-05-12
2015,12,10,792,441529,xml,True,True,2026-05-12
2015,13,1,876,519755,xml,True,True,2026-05-12
2015,14,1,1111,624027,xml,True,True,2026-05-12
2015,14,2,951,414359,xml,True,True,2026-05-12
2015,14,3,945,549862,xml,True,True,2026-05-12
2015,14,4,967,511437,xml,True,True,2026-05-12
2015,14,5,431,239009,xml,True,True,2026-05-12
2015,15,1,457,254637,xml,True,True,2026-05-12
2015,15,2,1120,697201,xml,True,True,2026-05-12
2015,15,3,576,312398,xml,True,True,2026-05-12
2015,16,1,782,411550,xml,True,True,2026-05-12
2015,16,2,943,506877,xml,True,True,2026-05-12
2015,17,1,919,497275,xml,True,True,2026-05-12
2015,17,2,551,279196,xml,True,True,2026-05-12
2015,17,3,864,555422,xml,True,True,2026-05-12
2015,17,4,1325,847079,xml,True,True,2026-05-12
2015,18,1,1294,742703,xml,True,True,2026-05-12
2015,18,2,340,183639,xml,True,True,2026-05-12
2015,19,1,1118,668919,xml,True,True,2026-05-12
2015,19,2,787,454426,xml,True,True,2026-05-12
2015,19,3,397,228868,xml,True,True,2026-05-12
2015,20,1,676,401069,xml,True,True,2026-05-12
2015,20,2,1317,867570,xml,True,True,2026-05-12
2015,20,3,609,377747,xml,True,True,2026-05-12
2015,20,4,536,305161,xml,True,True,2026-05-12
2015,21,1,511,298062,xml,True,True,2026-05-12
2015,21,2,689,416832,xml,True,True,2026-05-12
2015,21,3,647,369748,xml,True,True,2026-05-12
2015,21,4,249,135704,xml,True,True,2026-05-12
2015,21,5,388,223403,xml,True,True,2026-05-12
2015,21,6,597,341802,xml,True,True,2026-05-12
2015,21,7,210,110356,xml,True,True,2026-05-12
2015,21,8,860,492441,xml,True,True,2026-05-12
2015,21,9,310,167973,xml,True,True,2026-05-12
2015,22,1,1104,659984,xml,True,True,2026-05-12
2015,22,2,561,298816,xml,True,True,2026-05-12
2015,23,1,646,367240,xml,True,True,2026-05-12
2015,24,1,792,467066,xml,True,True,2026-05-12
2015,24,2,716,425323,xml,True,True,2026-05-12
2015,24,3,370,210377,xml,True,True,2026-05-12
2015,24,4,810,494541,xml,True,True,2026-05-12
2015,24,5,335,168379,xml,True,True,2026-05-12
2015,25,1,977,578075,xml,True,True,2026-05-12
2015,25,2,500,273196,xml,True,True,2026-05-12
2015,26,1,704,471413,xml,True,True,2026-05-12
2015,26,2,694,465046,xml,True,True,2026-05-12
2015,26,3,678,459503,xml,True,True,2026-05-12
2015,26,4,1015,710304,xml,True,True,2026-05-12
2015,26,5,770,545887,xml,True,True,2026-05-12
2015,26,6,786,516882,xml,True,True,2026-05-12
2015,26,7,661,449151,xml,True,True,2026-05-12
2015,26,8,888,606693,xml,True,True,2026-05-12
2015,26,9,652,438674,xml,True,True,2026-05-12
2015,26,10,968,644880,xml,True,True,2026-05-12
2015,26,11,949,668619,xml,True,True,2026-05-12
2015,26,12,856,581184,xml,True,True,2026-05-12
2015,26,13,972,701668,xml,True,True,2026-05-12
2015,26,14,1105,756203,xml,True,True,2026-05-12
2015,26,15,834,573206,xml,True,True,2026-05-12
2015,26,16,863,597293,xml,True,True,2026-05-12
2015,26,17,551,359607,xml,True,True,2026-05-12
2015,26,18,370,234640,xml,True,True,2026-05-12
2015,26,19,698,471599,xml,True,True,2026-05-12
2015,26,20,959,652214,xml,True,True,2026-05-12
2015,26,21,105,43978,xml,True,True,2026-05-12
2015,26,22,208,111441,xml,True,True,2026-05-12
2015,27,1,977,588873,xml,True,True,2026-05-12
2015,27,2,419,281827,xml,True,True,2026-05-12
2015,27,3,222,124317,xml,True,True,2026-05-12
2015,28,1,1191,734616,xml,True,True,2026-05-12
2015,28,2,846,496621,xml,True,True,2026-05-12
2015,29,1,723,433428,xml,True,True,2026-05-12
2015,29,2,297,163565,xml,True,True,2026-05-12
2015,29,3,929,587393,xml,True,True,2026-05-12
2015,29,4,499,299696,xml,True,True,2026-05-12
2015,29,5,1025,605639,xml,True,True,2026-05-12
2015,29,6,699,358651,xml,True,True,2026-05-12
2015,29,7,394,216038,xml,True,True,2026-05-12
2015,29,8,800,436660,xml,True,True,2026-05-12
2015,29,9,1354,824328,xml,True,True,2026-05-12
2015,30,1,803,432278,xml,True,True,2026-05-12
2015,30,2,620,352243,xml,True,True,2026-05-12
2015,30,3,989,594736,xml,True,True,2026-05-12
2015,31,1,499,290575,xml,True,True,2026-05-12
2015,31,2,611,360978,xml,True,True,2026-05-12
2015,31,3,880,529323,xml,True,True,2026-05-12
2015,32,1,1216,692208,xml,True,True,2026-05-12
2015,32,2,1265,762381,xml,True,True,2026-05-12
2015,32,3,517,301274,xml,True,True,2026-05-12
2015,32,4,409,230973,xml,True,True,2026-05-12
2015,32,5,568,330273,xml,True,True,2026-05-12
2015,32,6,633,348740,xml,True,True,2026-05-12
2015,33,1,735,428928,xml,True,True,2026-05-12
2015,33,2,1180,681502,xml,True,True,2026-05-12
2015,33,3,783,466044,xml,True,True,2026-05-12
2015,34,1,594,338921,xml,True,True,2026-05-12
2015,34,2,556,290211,xml,True,True,2026-05-12
2015,34,3,814,454375,xml,True,True,2026-05-12
2015,34,4,438,245764,xml,True,True,2026-05-12
2015,36,1,518,298223,xml,True,True,2026-05-12
2015,36,2,548,322400,xml,True,True,2026-05-12
2015,36,3,818,475532,xml,True,True,2026-05-12
2015,37,1,977,585029,xml,True,True,2026-05-12
2015,38,1,870,521004,xml,True,True,2026-05-12
2015,38,2,1137,673505,xml,True,True,2026-05-12
2015,39,1,543,306742,xml,True,True,2026-05-12
2015,40,1,807,459063,xml,True,True,2026-05-12
2015,40,2,689,401858,xml,True,True,2026-05-12
2015,40,3,1006,557403,xml,True,True,2026-05-12
2015,40,4,847,419573,xml,True,True,2026-05-12
2015,40,5,591,272049,xml,True,True,2026-05-12
2015,40,6,436,240844,xml,True,True,2026-05-12
2015,40,7,1315,788633,xml,True,True,2026-05-12
2015,40,8,837,422503,xml,True,True,2026-05-12
2015,40,9,597,315359,xml,True,True,2026-05-12
2015,40,10,833,492614,xml,True,True,2026-05-12
2015,40,11,683,401257,xml,True,True,2026-05-12
2015,40,12,735,434900,xml,True,True,2026-05-12
2015,40,13,1123,649308,xml,True,True,2026-05-12
2015,40,14,506,285438,xml,True,True,2026-05-12
2015,40,15,938,528386,xml,True,True,2026-05-12
2015,40,16,366,213812,xml,True,True,2026-05-12
2015,40,17,1321,794758,xml,True,True,2026-05-12
2015,40,18,1294,373930,xml,True,True,2026-05-12
2015,40,19,971,551463,xml,True,True,2026-05-12
2015,40,20,741,406261,xml,True,True,2026-05-12
2015,40,21,1133,686334,xml,True,True,2026-05-12
2015,40,22,648,365172,xml,True,True,2026-05-12
2015,40,23,1051,587141,xml,True,True,2026-05-12
2015,40,24,792,405088,xml,True,True,2026-05-12
2015,40,25,590,336822,xml,True,True,2026-05-12
2015,40,26,909,574703,xml,True,True,2026-05-12
2015,40,27,712,381810,xml,True,True,2026-05-12
2015,40,28,560,294356,xml,True,True,2026-05-12
2015,40,29,711,337698,xml,True,True,2026-05-12
2015,40,30,1034,504131,xml,True,True,2026-05-12
2015,40,31,1228,685772,xml,True,True,2026-05-12
2015,40,32,533,314443,xml,True,True,2026-05-12
2015,40,33,1247,684594,xml,True,True,2026-05-12
2015,41,1,290,156434,xml,True,True,2026-05-12
2015,41,2,237,118844,xml,True,True,2026-05-12
2015,41,3,770,411099,xml,True,True,2026-05-12
2015,41,4,316,155751,xml,True,True,2026-05-12
2015,42,1,1015,585940,xml,True,True,2026-05-12
2015,42,2,930,577957,xml,True,True,2026-05-12
2015,42,3,892,540332,xml,True,True,2026-05-12
2015,42,4,668,386577,xml,True,True,2026-05-12
2015,42,5,937,411024,xml,True,True,2026-05-12
2015,43,1,724,424663,xml,True,True,2026-05-12
2015,43,2,1112,666800,xml,True,True,2026-05-12
2015,44,1,635,374653,xml,True,True,2026-05-12
2015,45,1,1314,819215,xml,True,True,2026-05-12
2015,45,2,454,261609,xml,True,True,2026-05-12
2015,45,3,524,290408,xml,True,True,2026-05-12
2015,45,4,858,488754,xml,True,True,2026-05-12
2015,46,1,602,316538,xml,True,True,2026-05-12
2015,46,2,466,252665,xml,True,True,2026-05-12
2015,46,3,152,72125,xml,True,True,2026-05-12
2015,46,4,510,287617,xml,True,True,2026-05-12
2015,46,5,373,179752,xml,True,True,2026-05-12
2015,46,6,478,262263,xml,True,True,2026-05-12
2015,46,7,518,280995,xml,True,True,2026-05-12
2015,46,8,478,281884,xml,True,True,2026-05-12
2015,46,9,340,190697,xml,True,True,2026-05-12
2015,47,1,1028,596261,xml,True,True,2026-05-12
2015,47,2,588,338599,xml,True,True,2026-05-12
2015,47,3,609,357791,xml,True,True,2026-05-12
2015,47,4,882,504092,xml,True,True,2026-05-12
2015,47,5,858,470139,xml,True,True,2026-05-12
2015,48,1,1128,640582,xml,True,True,2026-05-12
2015,48,2,654,345134,xml,True,True,2026-05-12
2015,48,3,742,427498,xml,True,True,2026-05-12
2015,48,4,506,260524,xml,True,True,2026-05-12
2015,48,5,898,487092,xml,True,True,2026-05-12
2015,48,6,602,303106,xml,True,True,2026-05-12
2015,48,7,539,231261,xml,True,True,2026-05-12
2015,49,1,745,436782,xml,True,True,2026-05-12
2015,49,2,957,524055,xml,True,True,2026-05-12
2015,49,3,691,404622,xml,True,True,2026-05-12
2015,49,4,1219,703476,xml,True,True,2026-05-12
2015,49,5,677,392495,xml,True,True,2026-05-12
2015,49,6,1142,559732,xml,True,True,2026-05-12
2015,49,7,712,340397,xml,True,True,2026-05-12
2015,49,8,349,197242,xml,True,True,2026-05-12
2015,49,9,497,264858,xml,True,True,2026-05-12
2015,50,1,149,69903,xml,True,True,2026-05-12
2015,50,2,586,256383,xml,True,True,2026-05-12
2015,50,3,764,338763,xml,True,True,2026-05-12
2015,50,4,953,281622,xml,True,True,2026-05-12
2015,50,5,866,145881,xml,True,True,2026-05-12
2015,50,6,953,215362,xml,True,True,2026-05-12
2015,50,7,740,146739,xml,True,True,2026-05-12
2015,50,8,321,72303,xml,True,True,2026-05-12
2015,50,9,861,572822,xml,True,True,2026-05-12
2015,50,10,956,323754,xml,True,True,2026-05-12
2015,50,11,466,259271,xml,True,True,2026-05-12
2015,50,12,971,614671,xml,True,True,2026-05-12
2015,50,13,1123,628099,xml,True,True,2026-05-12
2016,1,1,137,56688,xml,True,True,2026-05-12
2016,2,1,605,280271,xml,True,True,2026-05-12
2016,3,1,570,203291,xml,True,True,2026-05-12
2016,4,1,143,71028,xml,True,True,2026-05-12
2016,5,1,927,535754,xml,True,True,2026-05-12
2016,5,2,739,450079,xml,True,True,2026-05-12
2016,5,3,1165,604407,xml,True,True,2026-05-12
2016,6,1,353,202071,xml,True,True,2026-05-12
2016,7,1,604,356679,xml,True,True,2026-05-12
2016,7,2,636,328376,xml,True,True,2026-05-12
2016,7,3,486,266599,xml,True,True,2026-05-12
2016,7,4,1131,711069,xml,True,True,2026-05-12
2016,7,5,616,362417,xml,True,True,2026-05-12
2016,7,6,672,443491,xml,True,True,2026-05-12
2016,7,7,648,354563,xml,True,True,2026-05-12
2016,7,8,736,438855,xml,True,True,2026-05-12
2016,7,9,274,143545,xml,True,True,2026-05-12
2016,7,10,1185,706659,xml,True,True,2026-05-12
2016,7,11,853,430098,xml,True,True,2026-05-12
2016,7,12,663,397255,xml,True,True,2026-05-12
2016,7,13,360,213816,xml,True,True,2026-05-12
2016,7,14,317,187241,xml,True,True,2026-05-12
2016,7,15,1055,590075,xml,True,True,2026-05-12
2016,8,1,1159,750064,xml,True,True,2026-05-12
2016,9,1,1068,663687,xml,True,True,2026-05-12
2016,9,2,798,475197,xml,True,True,2026-05-12
2016,10,1,1096,648773,xml,True,True,2026-05-12
2016,10,2,914,574933,xml,True,True,2026-05-12
2016,10,3,1038,584240,xml,True,True,2026-05-12
2016,10,4,1129,679497,xml,True,True,2026-05-12
2016,11,1,556,292352,xml,True,True,2026-05-12
2016,12,1,1122,690394,xml,True,True,2026-05-12
2016,12,2,690,417829,xml,True,True,2026-05-12
2016,12,3,1016,688105,xml,True,True,2026-05-12
2016,12,4,667,418454,xml,True,True,2026-05-12
2016,12,5,1392,860840,xml,True,True,2026-05-12
2016,12,6,613,377435,xml,True,True,2026-05-12
2016,12,7,1117,656130,xml,True,True,2026-05-12
2016,12,8,675,392418,xml,True,True,2026-05-12
2016,12,9,1088,631065,xml,True,True,2026-05-12
2016,12,10,812,452552,xml,True,True,2026-05-12
2016,13,1,857,503812,xml,True,True,2026-05-12
2016,14,1,1109,624321,xml,True,True,2026-05-12
2016,14,2,948,412527,xml,True,True,2026-05-12
2016,14,3,945,550286,xml,True,True,2026-05-12
2016,14,4,969,513292,xml,True,True,2026-05-12
2016,14,5,428,237008,xml,True,True,2026-05-12
2016,15,1,457,254938,xml,True,True,2026-05-12
2016,15,2,1121,695337,xml,True,True,2026-05-12
2016,15,3,585,318316,xml,True,True,2026-05-12
2016,16,1,770,410324,xml,True,True,2026-05-12
2016,16,2,949,509151,xml,True,True,2026-05-12
2016,17,1,916,495755,xml,True,True,2026-05-12
2016,17,2,540,279249,xml,True,True,2026-05-12
2016,17,3,896,579612,xml,True,True,2026-05-12
2016,17,4,1332,848838,xml,True,True,2026-05-12
2016,18,1,1299,742583,xml,True,True,2026-05-12
2016,18,2,344,185377,xml,True,True,2026-05-12
2016,19,1,1110,663322,xml,True,True,2026-05-12
2016,19,2,790,456503,xml,True,True,2026-05-12
2016,19,3,395,226871,xml,True,True,2026-05-12
2016,20,1,676,401069,xml,True,True,2026-05-12
2016,20,2,1354,892781,xml,True,True,2026-05-12
2016,20,3,617,382672,xml,True,True,2026-05-12
2016,20,4,529,298789,xml,True,True,2026-05-12
2016,21,1,567,332392,xml,True,True,2026-05-12
2016,21,2,753,456254,xml,True,True,2026-05-12
2016,21,3,649,371084,xml,True,True,2026-05-12
2016,21,4,249,133845,xml,True,True,2026-05-12
2016,21,5,386,221825,xml,True,True,2026-05-12
2016,21,6,637,366935,xml,True,True,2026-05-12
2016,21,7,219,117985,xml,True,True,2026-05-12
2016,21,8,868,493133,xml,True,True,2026-05-12
2016,21,9,309,166713,xml,True,True,2026-05-12
2016,22,1,1102,655965,xml,True,True,2026-05-12
2016,22,2,561,298816,xml,True,True,2026-05-12
2016,23,1,674,385080,xml,True,True,2026-05-12
2016,24,1,814,481473,xml,True,True,2026-05-12
2016,24,2,689,408161,xml,True,True,2026-05-12
2016,24,3,375,213002,xml,True,True,2026-05-12
2016,24,4,826,504853,xml,True,True,2026-05-12
2016,24,5,343,173203,xml,True,True,2026-05-12
2016,25,1,1014,602420,xml,True,True,2026-05-12
2016,25,2,498,273661,xml,True,True,2026-05-12
2016,26,1,705,473454,xml,True,True,2026-05-12
2016,26,2,690,462579,xml,True,True,2026-05-12
2016,26,3,680,462761,xml,True,True,2026-05-12
2016,26,4,1017,711383,xml,True,True,2026-05-12
2016,26,5,799,570212,xml,True,True,2026-05-12
2016,26,6,786,516882,xml,True,True,2026-05-12
2016,26,7,704,482392,xml,True,True,2026-05-12
2016,26,8,894,611193,xml,True,True,2026-05-12
2016,26,9,652,439669,xml,True,True,2026-05-12
2016,26,10,980,655723,xml,True,True,2026-05-12
2016,26,11,965,681661,xml,True,True,2026-05-12
2016,26,12,858,585265,xml,True,True,2026-05-12
2016,26,13,974,703310,xml,True,True,2026-05-12
2016,26,14,1107,758966,xml,True,True,2026-05-12
2016,26,15,840,577775,xml,True,True,2026-05-12
2016,26,16,864,597441,xml,True,True,2026-05-12
2016,26,17,551,359607,xml,True,True,2026-05-12
2016,26,18,366,230406,xml,True,True,2026-05-12
2016,26,19,709,477906,xml,True,True,2026-05-12
2016,26,20,963,654752,xml,True,True,2026-05-12
2016,26,21,105,43978,xml,True,True,2026-05-12
2016,26,22,207,111435,xml,True,True,2026-05-12
2016,27,1,983,592925,xml,True,True,2026-05-12
2016,27,2,454,281397,xml,True,True,2026-05-12
2016,27,3,225,127770,xml,True,True,2026-05-12
2016,28,1,1194,736521,xml,True,True,2026-05-12
2016,28,2,851,498849,xml,True,True,2026-05-12
2016,29,1,750,451056,xml,True,True,2026-05-12
2016,29,2,291,159752,xml,True,True,2026-05-12
2016,29,3,936,593595,xml,True,True,2026-05-12
2016,29,4,507,306693,xml,True,True,2026-05-12
2016,29,5,1038,613236,xml,True,True,2026-05-12
2016,29,6,717,370222,xml,True,True,2026-05-12
2016,29,7,394,216712,xml,True,True,2026-05-12
2016,29,8,821,448644,xml,True,True,2026-05-12
2016,29,9,1265,767916,xml,True,True,2026-05-12
2016,30,1,807,433790,xml,True,True,2026-05-12
