year,title,vol,pages,words,words_body,word_source,pdf_present,xml_present,scraped_at
2013,49,4,1174,675956,663202,xml,True,True,2026-06-23
2013,49,5,649,377264,363217,xml,True,True,2026-06-23
2013,49,6,1118,543659,531574,xml,True,True,2026-06-23
2013,49,7,714,338090,326097,xml,True,True,2026-06-23
2013,49,8,352,197847,186415,xml,True,True,2026-06-23
2013,49,9,493,261444,249705,xml,True,True,2026-06-23
2013,50,1,149,69347,58255,xml,True,True,2026-06-23
2013,50,2,596,267056,255512,xml,True,True,2026-06-23
2013,50,3,738,337039,325994,xml,True,True,2026-06-23
2013,50,4,917,282270,271189,xml,True,True,2026-06-23
2013,50,5,737,157333,146250,xml,True,True,2026-06-23
2013,50,6,803,206689,195615,xml,True,True,2026-06-23
2013,50,7,740,146734,134801,xml,True,True,2026-06-23
2013,50,8,321,72300,61283,xml,True,True,2026-06-23
2013,50,9,840,547750,535056,xml,True,True,2026-06-23
2013,50,10,912,318104,306250,xml,True,True,2026-06-23
2013,50,11,456,252796,240645,xml,True,True,2026-06-23
2013,50,12,901,570914,551832,xml,True,True,2026-06-23
2013,50,13,1095,598206,580111,xml,True,True,2026-06-23
2013,50,14,0,282270,271189,xml,False,True,2026-06-23
2014,1,1,126,51806,41095,xml,True,True,2026-06-23
2014,2,1,454,196670,185492,xml,True,True,2026-06-23
2014,3,1,537,169248,168854,xml,True,True,2026-06-23
2014,4,1,164,81461,70587,xml,True,True,2026-06-23
2014,5,1,898,514889,503083,xml,True,True,2026-06-23
2014,5,2,693,419791,408557,xml,True,True,2026-06-23
2014,5,3,1126,582297,569242,xml,True,True,2026-06-23
2014,6,1,315,180268,169453,xml,True,True,2026-06-23
2014,7,1,588,343844,331895,xml,True,True,2026-06-23
2014,7,2,638,327544,316509,xml,True,True,2026-06-23
2014,7,3,484,265159,253966,xml,True,True,2026-06-23
2014,7,4,1122,704055,689983,xml,True,True,2026-06-23
2014,7,5,599,351955,338734,xml,True,True,2026-06-23
2014,7,6,672,436652,425273,xml,True,True,2026-06-23
2014,7,7,626,337888,325111,xml,True,True,2026-06-23
2014,7,8,754,448453,434876,xml,True,True,2026-06-23
2014,7,9,272,141584,130392,xml,True,True,2026-06-23
2014,7,10,1112,655903,642576,xml,True,True,2026-06-23
2014,7,11,854,431027,419715,xml,True,True,2026-06-23
2014,7,12,658,395639,384666,xml,True,True,2026-06-23
2014,7,13,379,226909,216039,xml,True,True,2026-06-23
2014,7,14,409,248620,237758,xml,True,True,2026-06-23
2014,7,15,1191,677516,663870,xml,True,True,2026-06-23
2014,8,1,1152,745986,731594,xml,True,True,2026-06-23
2014,9,1,1114,693075,678150,xml,True,True,2026-06-23
2014,9,2,781,464383,452793,xml,True,True,2026-06-23
2014,10,1,1091,645962,633294,xml,True,True,2026-06-23
2014,10,2,898,558600,546092,xml,True,True,2026-06-23
2014,10,3,927,523355,510297,xml,True,True,2026-06-23
2014,10,4,1120,677673,666208,xml,True,True,2026-06-23
2014,11,1,554,293002,247907,xml,True,True,2026-06-23
2014,12,1,1093,663736,651228,xml,True,True,2026-06-23
2014,12,2,747,457721,446068,xml,True,True,2026-06-23
2014,12,3,1038,702834,690763,xml,True,True,2026-06-23
2014,12,4,521,319584,308077,xml,True,True,2026-06-23
2014,12,5,1374,852682,840376,xml,True,True,2026-06-23
2014,12,6,613,377435,363945,xml,True,True,2026-06-23
2014,12,7,1067,618126,603065,xml,True,True,2026-06-23
2014,12,8,663,376082,364135,xml,True,True,2026-06-23
2014,12,9,1191,703708,692123,xml,True,True,2026-06-23
2014,12,10,748,412305,400219,xml,True,True,2026-06-23
2014,13,1,876,516525,503058,xml,True,True,2026-06-23
2014,14,1,1081,609818,593696,xml,True,True,2026-06-23
2014,14,2,950,413018,398793,xml,True,True,2026-06-23
2014,14,3,945,547837,535426,xml,True,True,2026-06-23
2014,14,4,965,511298,499744,xml,True,True,2026-06-23
2014,14,5,547,312915,301362,xml,True,True,2026-06-23
2014,15,1,531,300406,288689,xml,True,True,2026-06-23
2014,15,2,1076,668492,648872,xml,True,True,2026-06-23
2014,15,3,552,299987,288465,xml,True,True,2026-06-23
2014,16,1,768,409162,397201,xml,True,True,2026-06-23
2014,16,2,941,504860,493573,xml,True,True,2026-06-23
2014,17,1,918,496850,483079,xml,True,True,2026-06-23
2014,17,2,553,279083,267290,xml,True,True,2026-06-23
2014,17,3,828,530562,517254,xml,True,True,2026-06-23
2014,17,4,1240,796750,781029,xml,True,True,2026-06-23
2014,18,1,1287,739623,727067,xml,True,True,2026-06-23
2014,18,2,342,183746,172704,xml,True,True,2026-06-23
2014,19,1,1100,656558,615747,xml,True,True,2026-06-23
2014,19,2,788,454036,413612,xml,True,True,2026-06-23
2014,19,3,398,228274,216908,xml,True,True,2026-06-23
2014,20,1,677,401602,390170,xml,True,True,2026-06-23
2014,20,2,1364,895594,877717,xml,True,True,2026-06-23
2014,20,3,609,377747,366158,xml,True,True,2026-06-23
2014,20,4,523,295035,283648,xml,True,True,2026-06-23
2014,21,1,511,296134,284594,xml,True,True,2026-06-23
2014,21,2,677,411362,400398,xml,True,True,2026-06-23
2014,21,3,648,369174,357986,xml,True,True,2026-06-23
2014,21,4,246,133533,122651,xml,True,True,2026-06-23
2014,21,5,384,220414,209209,xml,True,True,2026-06-23
2014,21,6,600,343584,327704,xml,True,True,2026-06-23
2014,21,7,205,108018,97154,xml,True,True,2026-06-23
2014,21,8,842,481133,469167,xml,True,True,2026-06-23
2014,21,9,359,196376,184557,xml,True,True,2026-06-23
2014,22,1,1184,703384,690661,xml,True,True,2026-06-23
2014,22,2,557,296084,285160,xml,True,True,2026-06-23
2014,23,1,640,363433,352091,xml,True,True,2026-06-23
2014,24,1,809,478030,465832,xml,True,True,2026-06-23
2014,24,2,685,403159,391926,xml,True,True,2026-06-23
2014,24,3,455,264206,252794,xml,True,True,2026-06-23
2014,24,4,806,492703,481109,xml,True,True,2026-06-23
2014,24,5,527,287162,275706,xml,True,True,2026-06-23
2014,25,1,978,577964,566925,xml,True,True,2026-06-23
2014,25,2,505,276589,265101,xml,True,True,2026-06-23
2014,26,1,678,453650,437455,xml,True,True,2026-06-23
2014,26,2,1272,883502,867585,xml,True,True,2026-06-23
2014,26,3,1010,707408,691503,xml,True,True,2026-06-23
2014,26,4,765,540106,524132,xml,True,True,2026-06-23
2014,26,5,1355,932624,916933,xml,True,True,2026-06-23
2014,26,6,889,605817,589773,xml,True,True,2026-06-23
2014,26,7,621,417629,401719,xml,True,True,2026-06-23
2014,26,8,968,644783,628960,xml,True,True,2026-06-23
2014,26,9,949,668375,652102,xml,True,True,2026-06-23
2014,26,10,854,580754,564299,xml,True,True,2026-06-23
2014,26,11,970,699661,683833,xml,True,True,2026-06-23
2014,26,12,1091,745160,728004,xml,True,True,2026-06-23
2014,26,13,826,567018,550463,xml,True,True,2026-06-23
2014,26,14,863,597293,580777,xml,True,True,2026-06-23
2014,26,15,551,361294,345348,xml,True,True,2026-06-23
2014,26,16,365,230764,214999,xml,True,True,2026-06-23
2014,26,17,712,482182,466154,xml,True,True,2026-06-23
2014,26,18,929,629831,613625,xml,True,True,2026-06-23
2014,26,19,105,43978,28993,xml,True,True,2026-06-23
2014,26,20,208,111338,100365,xml,True,True,2026-06-23
2014,27,1,956,574561,562028,xml,True,True,2026-06-23
2014,27,2,458,282866,269951,xml,True,True,2026-06-23
2014,27,3,224,124817,113933,xml,True,True,2026-06-23
2014,28,1,1189,733109,721511,xml,True,True,2026-06-23
2014,28,2,901,527371,515970,xml,True,True,2026-06-23
2014,29,1,693,415191,404311,xml,True,True,2026-06-23
2014,29,2,295,162359,150880,xml,True,True,2026-06-23
2014,29,3,929,588057,576581,xml,True,True,2026-06-23
2014,29,4,498,299968,288254,xml,True,True,2026-06-23
2014,29,5,1077,637946,626124,xml,True,True,2026-06-23
2014,29,6,699,358651,346712,xml,True,True,2026-06-23
2014,29,7,394,216292,205074,xml,True,True,2026-06-23
2014,29,8,794,437405,425620,xml,True,True,2026-06-23
2014,29,9,1321,807018,793760,xml,True,True,2026-06-23
2014,30,1,818,446342,435205,xml,True,True,2026-06-23
2014,30,2,618,351466,339100,xml,True,True,2026-06-23
2014,30,3,993,597214,582229,xml,True,True,2026-06-23
2014,31,1,482,281610,269929,xml,True,True,2026-06-23
2014,31,2,608,358537,346000,xml,True,True,2026-06-23
2014,31,3,852,511108,498644,xml,True,True,2026-06-23
2014,32,1,1131,637903,626982,xml,True,True,2026-06-23
2014,32,2,1147,703149,691443,xml,True,True,2026-06-23
2014,32,3,493,281207,270405,xml,True,True,2026-06-23
2014,32,4,418,236856,225983,xml,True,True,2026-06-23
2014,32,5,568,330122,319010,xml,True,True,2026-06-23
2014,32,6,633,348740,337543,xml,True,True,2026-06-23
2014,33,1,729,423020,408362,xml,True,True,2026-06-23
2014,33,2,1164,670809,651363,xml,True,True,2026-06-23
2014,33,3,777,463195,451761,xml,True,True,2026-06-23
2014,34,1,652,373666,362480,xml,True,True,2026-06-23
2014,34,2,554,288586,277687,xml,True,True,2026-06-23
2014,34,3,814,453641,440465,xml,True,True,2026-06-23
2014,34,4,450,249927,236326,xml,True,True,2026-06-23
2014,36,1,517,297710,286738,xml,True,True,2026-06-23
2014,36,2,552,324876,313640,xml,True,True,2026-06-23
2014,36,3,867,504090,492837,xml,True,True,2026-06-23
2014,37,1,930,550317,536278,xml,True,True,2026-06-23
2014,38,1,865,516600,504043,xml,True,True,2026-06-23
2014,38,2,1179,699203,686657,xml,True,True,2026-06-23
2014,39,1,534,304346,292126,xml,True,True,2026-06-23
2014,40,1,951,553295,541621,xml,True,True,2026-06-23
2014,40,2,683,396736,384960,xml,True,True,2026-06-23
2014,40,3,953,527935,512509,xml,True,True,2026-06-23
2014,40,4,822,413039,399725,xml,True,True,2026-06-23
2014,40,5,558,259654,246634,xml,True,True,2026-06-23
2014,40,6,434,240712,229415,xml,True,True,2026-06-23
2014,40,7,1288,771448,756659,xml,True,True,2026-06-23
2014,40,8,812,405630,394681,xml,True,True,2026-06-23
2014,40,9,595,313854,302138,xml,True,True,2026-06-23
2014,40,10,829,489342,477584,xml,True,True,2026-06-23
2014,40,11,673,392925,381244,xml,True,True,2026-06-23
2014,40,12,749,443086,431270,xml,True,True,2026-06-23
2014,40,13,1102,638868,628003,xml,True,True,2026-06-23
2014,40,14,506,285438,273835,xml,True,True,2026-06-23
2014,40,15,931,523773,511434,xml,True,True,2026-06-23
2014,40,16,366,213570,202582,xml,True,True,2026-06-23
2014,40,17,1298,779469,766643,xml,True,True,2026-06-23
2014,40,18,1258,405075,391501,xml,True,True,2026-06-23
2014,40,19,971,551044,537414,xml,True,True,2026-06-23
2014,40,20,743,406788,394933,xml,True,True,2026-06-23
2014,40,21,1080,652528,637334,xml,True,True,2026-06-23
2014,40,22,635,353370,341826,xml,True,True,2026-06-23
2014,40,23,1049,585838,574335,xml,True,True,2026-06-23
2014,40,24,794,404340,388226,xml,True,True,2026-06-23
2014,40,25,526,295643,284658,xml,True,True,2026-06-23
2014,40,26,844,529571,518226,xml,True,True,2026-06-23
2014,40,27,713,382549,371254,xml,True,True,2026-06-23
2014,40,28,547,287648,276393,xml,True,True,2026-06-23
2014,40,29,709,335876,324692,xml,True,True,2026-06-23
2014,40,30,1035,504331,492098,xml,True,True,2026-06-23
2014,40,31,1167,651934,637989,xml,True,True,2026-06-23
2014,40,32,533,314443,303295,xml,True,True,2026-06-23
2014,40,33,1221,669086,654827,xml,True,True,2026-06-23
2014,41,1,304,160794,149867,xml,True,True,2026-06-23
2014,41,2,239,119705,108451,xml,True,True,2026-06-23
2014,41,3,752,399385,388071,xml,True,True,2026-06-23
2014,41,4,314,155484,142282,xml,True,True,2026-06-23
2014,42,1,994,573108,561226,xml,True,True,2026-06-23
2014,42,2,930,576240,562349,xml,True,True,2026-06-23
2014,42,3,859,517878,502751,xml,True,True,2026-06-23
2014,42,4,667,386046,372143,xml,True,True,2026-06-23
2014,42,5,937,409498,397185,xml,True,True,2026-06-23
2014,43,1,768,452420,440572,xml,True,True,2026-06-23
2014,43,2,1106,662252,645771,xml,True,True,2026-06-23
2014,44,1,671,394522,380251,xml,True,True,2026-06-23
2014,45,1,1209,748963,733865,xml,True,True,2026-06-23
2014,45,2,436,250664,238495,xml,True,True,2026-06-23
2014,45,3,624,352232,341084,xml,True,True,2026-06-23
2014,45,4,899,515413,502907,xml,True,True,2026-06-23
2014,46,1,609,319820,304545,xml,True,True,2026-06-23
2014,46,2,467,253012,241556,xml,True,True,2026-06-23
2014,46,3,154,72281,61190,xml,True,True,2026-06-23
2014,46,4,509,286246,273431,xml,True,True,2026-06-23
2014,46,5,375,179126,167388,xml,True,True,2026-06-23
2014,46,6,482,264257,250809,xml,True,True,2026-06-23
2014,46,7,518,280871,268764,xml,True,True,2026-06-23
2014,46,8,477,281999,270702,xml,True,True,2026-06-23
2014,46,9,334,186619,174584,xml,True,True,2026-06-23
2014,47,1,1015,582975,567825,xml,True,True,2026-06-23
2014,47,2,593,341248,321813,xml,True,True,2026-06-23
2014,47,3,605,353995,334758,xml,True,True,2026-06-23
2014,47,4,888,505675,488344,xml,True,True,2026-06-23
2014,47,5,846,461475,444427,xml,True,True,2026-06-23
2014,48,1,1125,638833,616986,xml,True,True,2026-06-23
2014,48,2,654,343502,327970,xml,True,True,2026-06-23
2014,48,3,715,407559,387724,xml,True,True,2026-06-23
2014,48,4,497,254644,241939,xml,True,True,2026-06-23
2014,48,5,909,493802,478331,xml,True,True,2026-06-23
2014,48,6,611,306140,293964,xml,True,True,2026-06-23
2014,48,7,539,231261,219187,xml,True,True,2026-06-23
2014,49,1,783,460250,448481,xml,True,True,2026-06-23
2014,49,2,930,502629,488291,xml,True,True,2026-06-23
2014,49,3,681,397119,384303,xml,True,True,2026-06-23
2014,49,4,1197,688435,674895,xml,True,True,2026-06-23
2014,49,5,656,382727,368461,xml,True,True,2026-06-23
2014,49,6,1128,550538,538331,xml,True,True,2026-06-23
2014,49,7,710,338552,326412,xml,True,True,2026-06-23
2014,49,8,352,197367,185858,xml,True,True,2026-06-23
2014,49,9,501,265138,253360,xml,True,True,2026-06-23
2014,50,1,149,69849,58692,xml,True,True,2026-06-23
2014,50,2,611,271162,259411,xml,True,True,2026-06-23
2014,50,3,757,337630,326607,xml,True,True,2026-06-23
2014,50,4,985,289325,278249,xml,True,True,2026-06-23
2014,50,5,738,138823,127743,xml,True,True,2026-06-23
2014,50,6,923,213959,202882,xml,True,True,2026-06-23
2014,50,7,740,146739,134804,xml,True,True,2026-06-23
2014,50,8,321,72303,61283,xml,True,True,2026-06-23
2014,50,9,845,558911,545569,xml,True,True,2026-06-23
2014,50,10,888,293929,281701,xml,True,True,2026-06-23
2014,50,11,456,254295,241983,xml,True,True,2026-06-23
2014,50,12,926,589675,570077,xml,True,True,2026-06-23
2014,50,13,1103,611401,593123,xml,True,True,2026-06-23
2015,1,1,137,57212,46398,xml,True,True,2026-06-23
2015,2,1,590,270580,258494,xml,True,True,2026-06-23
2015,3,1,496,170934,170543,xml,True,True,2026-06-23
2015,4,1,164,81461,70587,xml,True,True,2026-06-23
2015,5,1,911,522520,510717,xml,True,True,2026-06-23
2015,5,2,735,447291,435675,xml,True,True,2026-06-23
2015,5,3,1144,590882,577701,xml,True,True,2026-06-23
2015,6,1,353,202071,191198,xml,True,True,2026-06-23
2015,7,1,594,350425,338322,xml,True,True,2026-06-23
2015,7,2,638,328204,316998,xml,True,True,2026-06-23
2015,7,3,488,266475,255051,xml,True,True,2026-06-23
2015,7,4,1123,706986,692722,xml,True,True,2026-06-23
2015,7,5,615,361437,347987,xml,True,True,2026-06-23
2015,7,6,670,443315,432009,xml,True,True,2026-06-23
2015,7,7,624,339578,326619,xml,True,True,2026-06-23
2015,7,8,734,437126,424365,xml,True,True,2026-06-23
2015,7,9,272,142274,131096,xml,True,True,2026-06-23
2015,7,10,1150,680130,667200,xml,True,True,2026-06-23
2015,7,11,853,429716,418192,xml,True,True,2026-06-23
2015,7,12,660,396293,385313,xml,True,True,2026-06-23
2015,7,13,380,227199,216083,xml,True,True,2026-06-23
2015,7,14,364,219361,208379,xml,True,True,2026-06-23
2015,7,15,1091,623833,610504,xml,True,True,2026-06-23
2015,8,1,1157,747157,733692,xml,True,True,2026-06-23
2015,9,1,1076,668804,653655,xml,True,True,2026-06-23
2015,9,2,775,460421,448677,xml,True,True,2026-06-23
2015,10,1,1093,647869,635270,xml,True,True,2026-06-23
2015,10,2,907,565019,552394,xml,True,True,2026-06-23
2015,10,3,1002,567348,553792,xml,True,True,2026-06-23
2015,10,4,1125,673991,662369,xml,True,True,2026-06-23
2015,11,1,562,297418,251471,xml,True,True,2026-06-23
2015,12,1,1124,691601,678306,xml,True,True,2026-06-23
2015,12,2,673,408132,396470,xml,True,True,2026-06-23
2015,12,3,1012,686319,674594,xml,True,True,2026-06-23
2015,12,4,645,403601,392297,xml,True,True,2026-06-23
2015,12,5,1461,909490,897018,xml,True,True,2026-06-23
2015,12,6,613,377435,363945,xml,True,True,2026-06-23
2015,12,7,1073,621341,606251,xml,True,True,2026-06-23
2015,12,8,642,362576,350294,xml,True,True,2026-06-23
2015,12,9,1099,638890,627180,xml,True,True,2026-06-23
2015,12,10,792,441529,429652,xml,True,True,2026-06-23
2015,13,1,876,519755,505722,xml,True,True,2026-06-23
2015,14,1,1111,624027,608028,xml,True,True,2026-06-23
2015,14,2,951,414359,400818,xml,True,True,2026-06-23
2015,14,3,945,549862,537409,xml,True,True,2026-06-23
2015,14,4,967,511437,499906,xml,True,True,2026-06-23
2015,14,5,431,239009,227287,xml,True,True,2026-06-23
2015,15,1,457,254637,242715,xml,True,True,2026-06-23
2015,15,2,1120,697201,675671,xml,True,True,2026-06-23
2015,15,3,576,312398,300921,xml,True,True,2026-06-23
2015,16,1,782,411550,399432,xml,True,True,2026-06-23
2015,16,2,943,506877,495542,xml,True,True,2026-06-23
2015,17,1,919,497275,483894,xml,True,True,2026-06-23
2015,17,2,551,279196,267381,xml,True,True,2026-06-23
2015,17,3,864,555422,542436,xml,True,True,2026-06-23
2015,17,4,1325,847079,831128,xml,True,True,2026-06-23
2015,18,1,1294,742703,729884,xml,True,True,2026-06-23
2015,18,2,340,183639,172553,xml,True,True,2026-06-23
2015,19,1,1118,668919,627755,xml,True,True,2026-06-23
2015,19,2,787,454426,413714,xml,True,True,2026-06-23
2015,19,3,397,228868,217393,xml,True,True,2026-06-23
2015,20,1,676,401069,390162,xml,True,True,2026-06-23
2015,20,2,1317,867570,849474,xml,True,True,2026-06-23
2015,20,3,609,377747,366158,xml,True,True,2026-06-23
2015,20,4,536,305161,293467,xml,True,True,2026-06-23
2015,21,1,511,298062,286398,xml,True,True,2026-06-23
2015,21,2,689,416832,405758,xml,True,True,2026-06-23
2015,21,3,647,369748,358497,xml,True,True,2026-06-23
2015,21,4,249,135704,124840,xml,True,True,2026-06-23
2015,21,5,388,223403,212229,xml,True,True,2026-06-23
2015,21,6,597,341802,324277,xml,True,True,2026-06-23
2015,21,7,210,110356,99364,xml,True,True,2026-06-23
2015,21,8,860,492441,480295,xml,True,True,2026-06-23
2015,21,9,310,167973,156012,xml,True,True,2026-06-23
2015,22,1,1104,659984,646032,xml,True,True,2026-06-23
2015,22,2,561,298816,287758,xml,True,True,2026-06-23
2015,23,1,646,367240,356079,xml,True,True,2026-06-23
2015,24,1,792,467066,454967,xml,True,True,2026-06-23
2015,24,2,716,425323,413980,xml,True,True,2026-06-23
2015,24,3,370,210377,199351,xml,True,True,2026-06-23
2015,24,4,810,494541,482324,xml,True,True,2026-06-23
2015,24,5,335,168379,156910,xml,True,True,2026-06-23
2015,25,1,977,578075,566982,xml,True,True,2026-06-23
2015,25,2,500,273196,262011,xml,True,True,2026-06-23
2015,26,1,704,471413,455594,xml,True,True,2026-06-23
2015,26,2,694,465046,449365,xml,True,True,2026-06-23
2015,26,3,678,459503,443519,xml,True,True,2026-06-23
2015,26,4,1015,710304,694191,xml,True,True,2026-06-23
2015,26,5,770,545887,529828,xml,True,True,2026-06-23
2015,26,6,786,516882,501270,xml,True,True,2026-06-23
2015,26,7,661,449151,433557,xml,True,True,2026-06-23
2015,26,8,888,606693,590920,xml,True,True,2026-06-23
2015,26,9,652,438674,423032,xml,True,True,2026-06-23
2015,26,10,968,644880,629078,xml,True,True,2026-06-23
2015,26,11,949,668619,652583,xml,True,True,2026-06-23
2015,26,12,856,581184,565539,xml,True,True,2026-06-23
2015,26,13,972,701668,685703,xml,True,True,2026-06-23
2015,26,14,1105,756203,738812,xml,True,True,2026-06-23
2015,26,15,834,573206,556407,xml,True,True,2026-06-23
2015,26,16,863,597293,580777,xml,True,True,2026-06-23
2015,26,17,551,359607,343568,xml,True,True,2026-06-23
2015,26,18,370,234640,218752,xml,True,True,2026-06-23
2015,26,19,698,471599,455445,xml,True,True,2026-06-23
2015,26,20,959,652214,635980,xml,True,True,2026-06-23
2015,26,21,105,43978,28993,xml,True,True,2026-06-23
2015,26,22,208,111441,100420,xml,True,True,2026-06-23
2015,27,1,977,588873,576677,xml,True,True,2026-06-23
2015,27,2,419,281827,269531,xml,True,True,2026-06-23
2015,27,3,222,124317,113160,xml,True,True,2026-06-23
2015,28,1,1191,734616,723081,xml,True,True,2026-06-23
2015,28,2,846,496621,485138,xml,True,True,2026-06-23
2015,29,1,723,433428,422561,xml,True,True,2026-06-23
2015,29,2,297,163565,152072,xml,True,True,2026-06-23
2015,29,3,929,587393,575916,xml,True,True,2026-06-23
2015,29,4,499,299696,288244,xml,True,True,2026-06-23
2015,29,5,1025,605639,593861,xml,True,True,2026-06-23
2015,29,6,699,358651,346712,xml,True,True,2026-06-23
2015,29,7,394,216038,204869,xml,True,True,2026-06-23
2015,29,8,800,436660,424767,xml,True,True,2026-06-23
2015,29,9,1354,824328,811531,xml,True,True,2026-06-23
2015,30,1,803,432278,420985,xml,True,True,2026-06-23
2015,30,2,620,352243,340055,xml,True,True,2026-06-23
2015,30,3,989,594736,579392,xml,True,True,2026-06-23
2015,31,1,499,290575,279034,xml,True,True,2026-06-23
2015,31,2,611,360978,348592,xml,True,True,2026-06-23
2015,31,3,880,529323,516714,xml,True,True,2026-06-23
2015,32,1,1216,692208,681221,xml,True,True,2026-06-23
2015,32,2,1265,762381,750646,xml,True,True,2026-06-23
2015,32,3,517,301274,290406,xml,True,True,2026-06-23
2015,32,4,409,230973,220092,xml,True,True,2026-06-23
2015,32,5,568,330273,319106,xml,True,True,2026-06-23
2015,32,6,633,348740,337543,xml,True,True,2026-06-23
2015,33,1,735,428928,413852,xml,True,True,2026-06-23
2015,33,2,1180,681502,661760,xml,True,True,2026-06-23
2015,33,3,783,466044,454702,xml,True,True,2026-06-23
2015,34,1,594,338921,327035,xml,True,True,2026-06-23
2015,34,2,556,290211,278996,xml,True,True,2026-06-23
2015,34,3,814,454375,441529,xml,True,True,2026-06-23
2015,34,4,438,245764,233043,xml,True,True,2026-06-23
2015,36,1,518,298223,287089,xml,True,True,2026-06-23
2015,36,2,548,322400,311116,xml,True,True,2026-06-23
2015,36,3,818,475532,464179,xml,True,True,2026-06-23
2015,37,1,977,585029,570187,xml,True,True,2026-06-23
2015,38,1,870,521004,508029,xml,True,True,2026-06-23
2015,38,2,1137,673505,661186,xml,True,True,2026-06-23
2015,39,1,543,306742,294471,xml,True,True,2026-06-23
2015,40,1,807,459063,446587,xml,True,True,2026-06-23
2015,40,2,689,401858,390043,xml,True,True,2026-06-23
2015,40,3,1006,557403,541700,xml,True,True,2026-06-23
2015,40,4,847,419573,406031,xml,True,True,2026-06-23
2015,40,5,591,272049,258696,xml,True,True,2026-06-23
2015,40,6,436,240844,229550,xml,True,True,2026-06-23
2015,40,7,1315,788633,774298,xml,True,True,2026-06-23
2015,40,8,837,422503,411522,xml,True,True,2026-06-23
2015,40,9,597,315359,303511,xml,True,True,2026-06-23
2015,40,10,833,492614,480788,xml,True,True,2026-06-23
2015,40,11,683,401257,389382,xml,True,True,2026-06-23
2015,40,12,735,434900,422666,xml,True,True,2026-06-23
2015,40,13,1123,649308,638313,xml,True,True,2026-06-23
2015,40,14,506,285438,273835,xml,True,True,2026-06-23
2015,40,15,938,528386,516201,xml,True,True,2026-06-23
2015,40,16,366,213812,202796,xml,True,True,2026-06-23
2015,40,17,1321,794758,781359,xml,True,True,2026-06-23
2015,40,18,1294,373930,360297,xml,True,True,2026-06-23
2015,40,19,971,551463,537709,xml,True,True,2026-06-23
2015,40,20,741,406261,394841,xml,True,True,2026-06-23
2015,40,21,1133,686334,670191,xml,True,True,2026-06-23
2015,40,22,648,365172,353911,xml,True,True,2026-06-23
2015,40,23,1051,587141,575694,xml,True,True,2026-06-23
2015,40,24,792,405088,389662,xml,True,True,2026-06-23
2015,40,25,590,336822,325697,xml,True,True,2026-06-23
2015,40,26,909,574703,563177,xml,True,True,2026-06-23
2015,40,27,712,381810,370489,xml,True,True,2026-06-23
2015,40,28,560,294356,282936,xml,True,True,2026-06-23
2015,40,29,711,337698,326816,xml,True,True,2026-06-23
2015,40,30,1034,504131,491980,xml,True,True,2026-06-23
2015,40,31,1228,685772,671338,xml,True,True,2026-06-23
2015,40,32,533,314443,303295,xml,True,True,2026-06-23
2015,40,33,1247,684594,670243,xml,True,True,2026-06-23
2015,41,1,290,156434,145227,xml,True,True,2026-06-23
2015,41,2,237,118844,107909,xml,True,True,2026-06-23
2015,41,3,770,411099,399769,xml,True,True,2026-06-23
2015,41,4,316,155751,142340,xml,True,True,2026-06-23
2015,42,1,1015,585940,573863,xml,True,True,2026-06-23
2015,42,2,930,577957,564201,xml,True,True,2026-06-23
2015,42,3,892,540332,524663,xml,True,True,2026-06-23
2015,42,4,668,386577,373154,xml,True,True,2026-06-23
2015,42,5,937,411024,398580,xml,True,True,2026-06-23
2015,43,1,724,424663,412762,xml,True,True,2026-06-23
2015,43,2,1112,666800,650303,xml,True,True,2026-06-23
2015,44,1,635,374653,363060,xml,True,True,2026-06-23
2015,45,1,1314,819215,803925,xml,True,True,2026-06-23
2015,45,2,454,261609,250426,xml,True,True,2026-06-23
2015,45,3,524,290408,279144,xml,True,True,2026-06-23
2015,45,4,858,488754,476442,xml,True,True,2026-06-23
2015,46,1,602,316538,303513,xml,True,True,2026-06-23
2015,46,2,466,252665,241386,xml,True,True,2026-06-23
2015,46,3,152,72125,61060,xml,True,True,2026-06-23
2015,46,4,510,287617,274995,xml,True,True,2026-06-23
2015,46,5,373,179752,168006,xml,True,True,2026-06-23
2015,46,6,478,262263,249370,xml,True,True,2026-06-23
2015,46,7,518,280995,269036,xml,True,True,2026-06-23
2015,46,8,478,281884,270695,xml,True,True,2026-06-23
2015,46,9,340,190697,178819,xml,True,True,2026-06-23
2015,47,1,1028,596261,580599,xml,True,True,2026-06-23
2015,47,2,588,338599,319132,xml,True,True,2026-06-23
2015,47,3,609,357791,337921,xml,True,True,2026-06-23
2015,47,4,882,504092,486733,xml,True,True,2026-06-23
2015,47,5,858,470139,452816,xml,True,True,2026-06-23
2015,48,1,1128,640582,618847,xml,True,True,2026-06-23
2015,48,2,654,345134,329788,xml,True,True,2026-06-23
2015,48,3,742,427498,406493,xml,True,True,2026-06-23
2015,48,4,506,260524,247658,xml,True,True,2026-06-23
2015,48,5,898,487092,473126,xml,True,True,2026-06-23
2015,48,6,602,303106,289987,xml,True,True,2026-06-23
2015,48,7,539,231261,219187,xml,True,True,2026-06-23
2015,49,1,745,436782,424761,xml,True,True,2026-06-23
2015,49,2,957,524055,509528,xml,True,True,2026-06-23
2015,49,3,691,404622,391527,xml,True,True,2026-06-23
2015,49,4,1219,703476,690516,xml,True,True,2026-06-23
2015,49,5,677,392495,377880,xml,True,True,2026-06-23
2015,49,6,1142,559732,547615,xml,True,True,2026-06-23
